ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
9951,22,26233.08398483778,0.012290946121194043,0,6,0,0,-6
9952,22,22029.222199878117,0.05278964244658461,1,435,7611,2675,9851
9953,33,30063.579849130143,0.11479491767253393,1,893,6621,2135,7863
9954,59,37724.20401324866,0.0006315697636657298,1,1023,31927,1609,32513
9955,46,21714.950264500694,0.2643206520266562,0,59,0,0,-59
9956,33,21308.263498406217,0.14890478522076717,1,221,6787,1897,8463
9957,55,23143.67973811881,0.12613260396811604,1,260,6251,2179,8170
9958,58,33792.27233091344,0.2149749963085269,1,669,7976,1740,9047
9959,43,22816.32036748541,0.2971480996184234,0,23,0,0,-23
9960,66,53265.76753217411,0.1811522844476363,1,196,6534,2224,8562
9961,27,24362.792223914792,0.05509117445543897,0,124,0,0,-124
9962,64,48994.43410448526,0.1839654745565587,1,116,23294,2125,25303
9963,56,21707.91129840852,0.038436583784628005,1,1124,5932,2213,7021
9964,55,32940.724260477204,0.0849103902610927,1,370,7752,3010,10392
9965,60,22073.378160737375,0.031241380470136425,1,312,6238,1387,7313
9966,18,23147.527588365396,0.032968679354690965,1,116,11600,3905,15389
9967,48,33273.29129215966,0.01756565644557651,1,238,5242,1727,6731
9968,27,30231.391256482526,0.031058678030387962,1,78,6822,1696,8440
9969,45,22719.74404418297,0.06438544746661584,1,372,11237,2935,13800
9970,38,21525.875686909156,0.02851399320899163,1,194,13325,1412,14543
9971,66,51165.04351922593,0.13145214663015517,1,219,5361,1361,6503
9972,69,27392.74386738135,0.06618280098767275,1,168,6197,1514,7543
9973,20,22858.31636916789,0.1941171233705701,0,75,0,0,-75
9974,22,32987.048729814596,0.1031719093243009,1,115,8626,1537,10048
9975,34,21878.781081351248,0.05002498143136412,1,515,7405,1343,8233
9976,22,23968.223520150106,0.37489759793217586,0,0,0,0,0
9977,61,20985.567820478627,0.010695556544033251,0,13,0,0,-13
9978,40,32832.22861613808,0.06324613939829254,0,65,0,0,-65
9979,42,33538.93888562544,0.018097530049639297,1,71,5673,3310,8912
9980,32,37038.17892790083,0.03101595200730421,1,180,7378,1929,9127
9981,45,71604.82657338388,0.16484898011363386,0,172,0,0,-172
9982,26,53722.51241214781,0.15111880558227045,0,58,0,0,-58
9983,27,24694.843476755446,0.07804927177798344,1,42,7576,1348,8882
9984,19,33782.143247286374,0.04162547565794518,1,269,10790,1637,12158
9985,60,20918.31831006721,0.13375053622194646,1,303,60499,1426,61622
9986,34,27890.12729263953,0.02458281013921226,1,147,5392,1471,6716
9987,45,28333.210353984654,0.25717489179561076,0,141,0,0,-141
9988,55,21472.492088990122,0.05754656262288282,1,198,6802,2185,8789
9989,29,42321.46641995479,0.06554117650924524,0,50,0,0,-50
9990,46,21260.947500036364,0.18573494846954372,0,57,0,0,-57
9991,48,23552.67120966968,0.05245653295751567,1,650,14301,1404,15055
9992,50,20079.532537224055,0.06774620040628519,1,323,5548,1537,6762
9993,18,138775.4498336751,0.005761343936518814,1,810,12999,1462,13651
9994,37,23463.861435996747,0.03762037578607807,1,1769,63768,1641,63640
9995,63,31929.721308410753,0.07191473260360408,1,454,6170,1855,7571
9996,18,28207.74953040043,0.13445689905272487,1,680,5961,1913,7194
9997,70,22975.154413929948,0.2415254259537155,0,31,0,0,-31
9998,39,20377.08116901567,0.19817420071563632,1,263,6389,1594,7720
9999,20,23815.871694518013,0.34219755343595726,0,48,0,0,-48
10000,30,29886.53625987849,0.31833747293786063,0,28,0,0,-28
10001,59,22938.328134478485,0.2865444564656635,0,42,0,0,-42
10002,36,26568.39092441189,0.0932903525955831,1,1383,9894,2559,11070
10003,39,46483.85841947429,0.02771446626850019,1,435,5631,1583,6779
10004,24,28691.60027394308,0.16873202528134584,0,18,0,0,-18
10005,18,26771.95642102685,0.3983497810496723,0,29,0,0,-29
10006,26,24913.358972123755,0.36957885307958466,1,114,5346,1359,6591
10007,62,33920.06405139609,0.05884503883633368,1,768,6528,1957,7717
10008,42,23629.315033087314,0.04335343590909791,1,606,11422,1611,12427
10009,38,27721.617804791415,0.17468701621117996,1,214,5761,2728,8275
10010,61,21347.918598321805,0.12317096118383385,1,529,10646,1488,11605
10011,21,61149.62280675241,0.10938250652406378,1,340,6548,2794,9002
10012,60,47362.106078673765,0.20851787836157815,1,968,6780,1355,7167
10013,45,23008.359324664238,0.024335002097365718,1,241,8094,1626,9479
10014,53,21166.422915681025,0.013036191625622556,1,173,6129,1410,7366
10015,20,23301.979586362315,0.18153905794218236,1,384,6269,1637,7522
10016,22,20773.825092286243,0.004265272008614675,1,64,7493,1618,9047
10017,49,21121.68772994576,0.021078912598814354,1,99,5661,2629,8191
10018,44,21636.627130680423,0.11175413513953238,1,1655,6354,2103,6802
10019,43,23847.954737538454,0.02480015925691582,0,60,0,0,-60
10020,33,21865.87869283983,0.06116334257728537,1,267,6450,1374,7557
10021,64,23812.68034243009,0.30097555283144245,0,131,0,0,-131
10022,32,23126.563161722577,0.041961675653192615,1,1075,5273,2197,6395
10023,25,37569.58281199328,0.06945216296822795,1,384,6050,2106,7772
10024,33,43906.906284759265,0.0018115876587054523,1,427,11155,1765,12493
10025,21,22186.652823335393,0.033469181217239574,1,286,37109,1845,38668
10026,53,26962.75456613338,0.05885659961475959,1,171,7197,1421,8447
10027,21,25603.625055494413,0.14368873926515843,1,217,7583,1383,8749
10028,22,47223.71312344726,0.07216849471147851,1,1419,13395,2381,14357
10029,25,30774.022387503934,0.4124768541074689,1,1384,7165,1359,7140
10030,33,24025.774367354246,0.1141541428649895,1,798,8303,8091,15596
10031,43,21732.033593596887,0.23526894036667148,0,79,0,0,-79
10032,44,22924.31700823419,0.14849524544601095,0,4,0,0,-4
10033,18,20742.305569106058,0.1815769211556066,0,10,0,0,-10
10034,18,23193.51910941614,0.03591617023870285,1,124,6356,2942,9174
10035,29,29425.188962130884,0.0780333762400566,0,162,0,0,-162
10036,43,27275.647778666415,0.011529712928397436,0,53,0,0,-53
10037,28,44270.60230692858,0.16772595278690114,1,130,10185,3279,13334
10038,42,32941.823339716866,0.17013190695842068,1,474,5585,1673,6784
10039,28,70811.62627562499,0.004488206118099658,1,1000,7351,1483,7834
10040,64,20977.550604134038,0.182365220972014,1,446,14244,1576,15374
10041,60,33780.98675282129,0.09917066292772962,1,645,6084,1608,7047
10042,41,20118.304445337064,0.11094292698307871,1,539,10240,1677,11378
10043,59,33053.7306869405,0.056215132526508345,1,991,5948,1703,6660
10044,19,24258.96806496116,0.01270743002595593,0,44,0,0,-44
10045,23,27933.807372119467,0.0255758349957428,0,77,0,0,-77
10046,63,24479.88421699256,0.29879051345712404,0,4,0,0,-4
10047,20,25676.18269862206,0.13604810749734333,1,359,5306,1421,6368
10048,24,24918.103300991173,0.1992180935386281,1,615,5779,1447,6611
10049,53,29778.317888131958,0.15662906599359155,1,195,5914,2517,8236
10050,35,20547.27714994749,0.3671107429324164,0,13,0,0,-13
10051,20,28682.17185133117,0.2131520357136019,1,994,6815,1530,7351
10052,18,22696.803008123024,0.03297553179253824,0,58,0,0,-58
10053,55,22359.199345455523,0.23780296184195612,0,160,0,0,-160
10054,58,24486.38747072772,0.04040887262061406,1,117,6823,2016,8722
10055,23,22022.24581005152,0.3222155651576859,1,211,7654,2633,10076
10056,63,22113.00385362118,0.08273820616388307,1,85,12718,1613,14246
10057,28,20572.42214441478,0.07906727395265688,1,637,8230,1397,8990
10058,65,20278.21078924761,0.1864168547253606,1,7,5369,1653,7015
10059,36,22503.28119190116,0.08565312037192813,1,867,7312,1554,7999
10060,37,21538.97812856245,0.23938058250925198,1,51,5589,1930,7468
10061,28,67403.13313442946,0.09438048625605126,0,15,0,0,-15
10062,53,36260.10585513473,0.08698783137758351,0,48,0,0,-48
10063,63,33051.65507369997,0.078057013680408,1,211,5524,2618,7931
10064,20,23500.434009510845,0.24248317864093388,0,32,0,0,-32
10065,42,20295.287378929504,0.05905833284110009,0,35,0,0,-35
10066,66,28613.198931048744,0.38682235020303146,1,366,19853,1626,21113
10067,24,30954.59708412415,0.16132486770430823,1,740,10811,1458,11529
10068,40,25252.905146660898,0.0603174315596198,1,1174,5353,1372,5551
10069,32,24553.921267772308,0.0691632229921181,1,429,5626,2176,7373
10070,33,26435.38256155304,0.09532780129871554,0,13,0,0,-13
10071,26,22613.14330048276,0.16175323076996795,0,28,0,0,-28
10072,48,28999.12409750615,0.14279669282826127,0,150,0,0,-150
10073,19,26026.129514740598,0.13058006548829873,1,629,6382,1345,7098
10074,65,21097.455277954636,0.0701307999460286,1,290,6100,1857,7667
10075,50,20970.686688834223,0.04377760846698434,1,43,5445,1484,6886
10076,51,44949.027596975706,0.056651751328431484,0,18,0,0,-18
10077,75,21950.16163392327,0.08907051417708865,1,436,8465,1352,9381
10078,40,21189.30637244415,0.10398436308637098,1,161,15821,2156,17816
10079,27,32389.58588831663,0.0084823856217794,1,412,7102,1604,8294
10080,20,22368.04988844476,0.19372512645288037,1,996,11028,1505,11537
10081,46,23867.43583383384,0.2755960860622516,1,751,10361,2004,11614
10082,28,24484.87485146757,0.28635842604657774,1,250,7450,2049,9249
10083,23,20293.53071268221,0.2688317625823126,0,8,0,0,-8
10084,41,27823.607325279958,0.02381928412208425,1,586,5596,3008,8018
10085,38,22044.608827163996,0.09168191764852779,1,71,6058,1372,7359
10086,62,21640.91168600604,0.06600478325213821,1,433,5645,2042,7254
10087,68,30590.052502810988,0.28031532948185345,0,28,0,0,-28
10088,19,36145.4821874091,0.023680005615905622,1,659,7178,1613,8132
10089,46,61444.26288607894,0.02125371666773895,1,268,8564,1499,9795
10090,72,20215.37080099214,0.10774908654330455,1,539,8072,1352,8885
10091,41,23654.34262994134,0.016109390470746707,1,962,7353,1683,8074
10092,33,30992.0020260345,0.016910639538754733,1,18,5375,2800,8157
10093,26,29066.598104199915,0.006808890522955233,1,1329,7216,2704,8591
10094,29,35200.95669878062,0.259064197450422,1,754,6987,1949,8182
10095,19,37976.750843076705,0.04091480895066272,1,580,9658,1424,10502
10096,21,29023.384072835626,0.11446474866263559,1,1796,8279,1539,8022
10097,69,32808.150893728285,0.03666091351759824,1,747,5282,1482,6017
10098,46,25686.366884545012,0.1284183176515346,1,197,5658,1601,7062
10099,41,28511.319980859123,0.1305794596798129,1,192,6061,1341,7210
10100,52,21786.13388616507,0.048482523488350894,1,681,7099,1571,7989
10101,71,53548.1184056678,0.013722303962122581,1,446,5844,2205,7603
10102,59,29311.957297877645,0.05789100267362901,0,52,0,0,-52
10103,29,23350.509397781112,0.18797837659878222,1,251,9657,1465,10871
10104,40,21429.655482167494,0.04046888738500998,1,540,11886,2249,13595
10105,39,22387.347897257292,0.08380076075674886,1,249,6213,1447,7411
10106,48,43960.718994191855,0.09697563299754657,1,477,7149,1499,8171
10107,69,21248.04541211016,0.16809053587862852,0,191,0,0,-191
10108,37,27075.707344367904,0.22416371478045793,1,187,7343,2931,10087
10109,39,29722.96121150366,0.25533007723281376,1,297,7101,2002,8806
10110,45,20591.289214141067,0.046317713143980185,1,2822,6328,3791,7297
10111,30,30803.735010262128,0.12708172226033437,1,244,5653,1743,7152
10112,59,21052.896431127465,0.2559308955485597,0,60,0,0,-60
10113,19,20052.211215245545,0.013740328787593029,1,415,9368,3842,12795
10114,19,22833.260010824008,0.4550688572755476,0,67,0,0,-67
10115,22,27116.173908720742,0.2523899466412136,0,16,0,0,-16
10116,28,37449.00673011239,0.22468164827427453,1,1029,5303,1858,6132
10117,23,21274.86683761278,0.07202659530537585,1,695,17350,1426,18081
10118,33,32477.824074801672,0.11352576497229354,1,658,8374,1822,9538
10119,60,31454.20901464998,0.16411227680336243,1,498,5848,1730,7080
10120,52,22866.50517158249,0.08889045944109664,1,1065,5318,2534,6787
10121,60,51785.300035939865,0.16240407548537728,0,79,0,0,-79
10122,49,41790.58851265167,0.3424880005695623,0,38,0,0,-38
10123,36,20680.47706564761,0.013153031735995468,1,122,5550,1376,6804
10124,29,27649.766187941954,0.08603626047844813,1,471,15702,2519,17750
10125,24,27410.433601640776,0.09722715672558925,1,778,6298,1388,6908
10126,24,20088.191325874526,0.16877562123514794,1,849,23001,1363,23515
10127,44,25368.533686340932,0.15642168471906023,1,334,6074,1355,7095
10128,27,22029.7537885455,0.08769617620459956,1,482,8701,2468,10687
10129,66,27675.80960528469,0.40106937303697504,0,37,0,0,-37
10130,75,43503.82956412612,0.023001847072961986,1,1718,8389,1424,8095
10131,27,35914.74387016162,0.0374110946407459,1,1151,5955,1414,6218
10132,51,20912.20087786211,0.14783315427402588,1,983,7839,2238,9094
10133,53,20072.71478836375,0.013409892208296014,0,4,0,0,-4
10134,64,21177.92869218387,0.07650470550932091,1,1037,7183,1661,7807
10135,26,24070.69671015728,0.03717261227666657,1,118,14665,1425,15972
10136,73,21342.373162872063,0.04939706517762136,1,34,6752,1366,8084
10137,71,27240.934902315592,0.14376307331528604,1,160,8263,1363,9466
10138,21,20402.666416025928,0.2905370671214343,1,69,5416,1383,6730
10139,36,24373.913732682744,0.15207354548992888,1,950,5408,2278,6736
10140,27,43220.61628913368,0.011104184984725155,1,554,9076,1917,10439
10141,58,32649.75704649004,0.05714351261613434,0,9,0,0,-9
10142,29,23689.059234127562,0.009218001419516649,0,20,0,0,-20
10143,35,80971.12272603925,0.38849480412260534,0,51,0,0,-51
10144,34,21330.601942750043,0.02996620704187025,1,392,5974,2094,7676
10145,57,30586.381754038222,0.09640418807379118,1,204,6320,1521,7637
10146,45,20002.91669957447,0.19014240973547963,1,176,11123,1374,12321
10147,20,21042.540532499374,0.06305203207008002,0,48,0,0,-48
10148,44,21534.28366148934,0.0821472140149518,1,574,9916,1342,10684
10149,26,39775.07950124076,0.09465993143801686,1,91,8394,5372,13675
10150,64,27841.991058831336,0.08975859554736293,1,91,10960,1404,12273
10151,62,36774.80433787712,0.2532336687691371,0,5,0,0,-5
10152,26,30317.508979531132,0.1202840464935329,1,281,5341,2287,7347
10153,24,44528.81629606941,0.009773554973447268,1,102,6137,1736,7771
10154,37,22800.82880374239,0.048510936653603155,1,172,6088,1550,7466
10155,54,22483.522880249537,0.0700884314293658,1,769,27016,1615,27862
10156,53,47795.67420769401,0.23854661157811483,1,138,8155,2570,10587
10157,19,30797.187764065086,0.0034474083523504374,1,790,11853,1446,12509
10158,23,21096.01004294583,0.1290716082059615,1,1403,5449,3376,7422
10159,33,37849.94554718756,0.12239921014611946,1,120,8646,2232,10758
10160,19,25931.073648189467,0.09788780680499456,1,278,5774,1339,6835
10161,29,26060.467987971424,0.004370054053894954,1,213,7360,3013,10160
10162,40,20059.296910082136,0.01792932336339657,0,158,0,0,-158
10163,72,27364.394772584757,0.04443537548638137,1,13,7759,2292,10038
10164,35,20953.18132895906,0.13020748258618944,1,703,8800,1418,9515
10165,47,31420.131632543384,0.00860437234693406,1,780,5445,3072,7737
10166,33,21354.245524720118,0.16392403764976365,1,647,6262,1437,7052
10167,58,37612.51871901376,0.18068864626005124,0,143,0,0,-143
10168,37,27078.96817853533,0.016178642923089747,1,813,11105,1903,12195
10169,23,32774.49003683145,0.0709456621332263,1,1959,6024,1473,5538
10170,20,21883.09801953596,0.04342655441877934,1,146,10900,1427,12181
10171,26,21899.334343866733,0.05819714516426645,0,18,0,0,-18
10172,22,32924.96906269987,0.05304620181175071,1,41,8759,1475,10193
10173,56,21495.228579545976,0.04840741198128685,1,129,5645,1794,7310
10174,48,25591.308153835093,0.2397951075442679,1,315,8173,1388,9246
10175,19,25214.664947827852,0.0030919467909184184,1,1259,15247,1829,15817
10176,59,40080.01249320488,0.07747682001409777,0,64,0,0,-64
10177,29,26761.92335880875,0.18312468063408996,0,107,0,0,-107
10178,30,23724.93723412413,0.012634189366589882,1,65,18573,4614,23122
10179,33,26158.747685162827,0.15122676167445695,1,306,10160,1907,11761
10180,48,33376.69710373845,0.009345577657127582,1,430,9580,1837,10987
10181,21,20665.211038596997,0.4453025098842262,1,988,7396,3939,10347
10182,74,32523.471681837542,0.015565051658583535,1,152,5555,1798,7201
10183,30,23460.65821332984,0.008196699795093146,1,550,20147,1544,21141
10184,68,27052.279105383463,0.1232402698566672,1,154,22143,1713,23702
10185,42,24027.837012108816,0.046473460663050546,0,17,0,0,-17
10186,36,40531.034838173866,0.014666602801804035,1,325,6256,1422,7353
10187,74,23029.760394805984,0.11265311351628497,1,331,6441,1391,7501
10188,55,25127.54699983687,0.19581207406183077,1,93,5746,1559,7212
10189,36,25615.267819201392,0.03164527444897995,0,72,0,0,-72
10190,45,46994.15638333323,0.01581594705424557,0,38,0,0,-38
10191,49,31632.57414665605,0.27033818287499894,0,39,0,0,-39
10192,41,29403.168312477996,0.4070422171977861,0,149,0,0,-149
10193,23,36578.14109543179,0.01754757142251887,1,445,10141,1745,11441
10194,33,20354.04550791808,0.06990632683149128,1,1033,24162,1884,25013
10195,56,22097.25033167479,0.05842387781926138,1,691,22378,2896,24583
10196,40,20065.662709037853,0.16626600154334373,1,1819,7936,1394,7511
10197,71,22230.929161403958,0.2282244145329735,0,79,0,0,-79
10198,38,29635.638588329326,0.048507224703123686,0,31,0,0,-31
10199,50,27088.52384489069,0.06464436028522383,1,1276,6285,1926,6935
10200,19,28352.698215655073,0.2513972961395564,1,91,5476,4022,9407
10201,51,35386.40125804503,0.13833832707546184,1,26,6278,1840,8092
10202,30,23485.008128180576,0.05521652389783286,0,26,0,0,-26
10203,23,29959.53260594222,0.09843150983293159,0,42,0,0,-42
10204,24,26907.22992565668,0.06902525131512256,0,19,0,0,-19
10205,43,23924.201420448644,0.16113217720853842,1,283,41377,1393,42487
10206,28,36389.75092259975,0.177761015036776,0,21,0,0,-21
10207,37,24281.47494149151,0.18408450818892866,1,139,9058,1379,10298
10208,46,20313.76968087889,0.19203687960515464,1,209,7904,3093,10788
10209,57,23632.683134483013,0.05397284912541014,0,18,0,0,-18
10210,65,22391.006278102835,0.15361827166631223,0,17,0,0,-17
10211,44,33542.706480339875,0.004245256364052466,1,808,5254,1648,6094
10212,20,21934.78351167101,0.0534974906439681,1,796,9102,1664,9970
10213,75,32534.99417549306,0.05175504570959019,1,410,46381,2206,48177
10214,34,20939.871697960156,0.29980530467510813,0,66,0,0,-66
10215,74,34620.888955596834,0.08801046688767249,1,367,9127,1624,10384
10216,47,22376.429868542127,0.1705353051147259,1,231,6346,2088,8203
10217,19,27861.191245561407,0.11919976032391408,0,59,0,0,-59
10218,61,31405.278322790386,0.0895786474388627,1,228,6915,1450,8137
10219,75,20145.672800020508,0.0009580723655338295,1,175,13392,2046,15263
10220,63,28697.00105105086,0.07260105508023555,1,526,25186,1528,26188
10221,21,21982.383435897693,0.28827919549808306,0,55,0,0,-55
10222,64,28147.132990870028,0.008814186430012933,1,1369,7289,1790,7710
10223,28,30643.34684617988,0.48999894256441057,1,510,5853,1585,6928
10224,40,24325.732845354778,0.08693689025631485,1,902,7147,2300,8545
10225,44,37714.16205412135,0.009468585847270136,1,758,6840,1853,7935
10226,28,23628.520853873735,0.009734991839331197,1,232,8104,1511,9383
